Car_Truck,EngDisp,RatedHP,Transmission,Drive,Weight,Comp,AxleRatio,EVSpeedRatio,AC,PRP,FuelType,City_Highway,Valves_Cyl,FuelEcon
truck,2.9169038,190,M5,R,1700.97,10,3.73,30.5,N,32,61,city,4,10.2713791703057
car,2.9988393,244,M6,F,1644.271,10,3.29,34.8,N,31,61,city,6,10.2713791703057
truck,5.5552269,305,L5,4,2494.756,9.8,3.36,30,N,31,61,highway,8,10.2713791703057
truck,5.5552269,305,L5,4,2494.756,9.8,3.36,30,N,31,61,highway,8,10.2713791703057
truck,5.5552269,305,L5,4,2494.756,9.8,3.36,30,N,31,61,highway,8,10.2713791703057
truck,5.6699366,381,L6,4,2721.552,10.2,4.3,27.7,N,1,23,highway,8,10.2713791703057
car,2.4089037,257,M6,F,1700.97,8.5,4,35.5,N,31,23,city,5,10.2713791703057
car,3.1299361,255,AV,F,1927.766,12.5,5.08,28.2,N,31,61,city,6,10.2713791703057
car,2.458065,230,M5,4,1644.271,8.4,3.7,38.3,N,31,61,city,4,10.2713791703057
car,4.9652913,512,M6,4,1700.97,11,3.08,23.9,N,31,61,highway,10,10.2713791703057
truck,3.9984524,207,L5,4,1927.766,9.7,4.1,35,Y,1,61,highway,6,10.3164290789474
truck,3.9984524,207,L5,4,1927.766,9.7,4.1,35,Y,1,61,highway,6,10.3164290789474
truck,2.9169038,190,M5,R,1757.669,10,3.73,33.4,N,31,61,city,4,10.3164290789474
car,4.9980655,500,S7,R,1927.766,12,3.62,38.8,Y,31,61,highway,10,10.3164290789474
car,2.9988393,244,L5,F,1644.271,10,4.43,31.6,N,31,61,city,6,10.3164290789474
car,4.2442589,396,A6,R,2154.562,11.1,4.18,40.6,Y,1,61,highway,8,10.3164290789474
truck,5.5552269,318,L5,4,2721.552,9.8,3.36,29.9,N,31,61,highway,8,10.3164290789474
car,3.3101942,210,L5,F,1757.669,10.8,3.29,33.3,N,31,61,city,6,10.3164290789474
truck,4.6703235,271,L5,4,2494.756,10,4.1,34,N,31,61,highway,8,10.3164290789474
truck,4.6703235,271,L5,4,2721.552,10,3.91,30.2,N,32,23,highway,8,10.3164290789474
car,2.4416779,165,L5,F,1644.271,10.3,2.44,33.6,N,1,23,city,5,10.3164290789474
truck,3.7854201,190,M6,4,2041.164,8.7,4.1,40.9,Y,31,61,highway,6,10.3618759030837
truck,5.407743,300,L4,4,2721.552,9.8,3.73,28.3,Y,31,61,highway,8,10.3618759030837
truck,5.407743,300,L4,4,2721.552,9.8,3.55,26.9,Y,32,61,highway,8,10.3618759030837
truck,5.407743,300,L4,4,2721.552,9.8,3.55,26.9,Y,32,61,highway,8,10.3618759030837
truck,5.407743,300,L4,4,2721.552,9.8,3.73,28.3,Y,31,61,highway,8,10.3618759030837
truck,5.407743,300,L4,4,2721.552,9.8,3.55,26.9,Y,32,61,highway,8,10.3618759030837
truck,5.407743,300,L4,4,2721.552,9.8,3.55,26.9,Y,32,61,highway,8,10.3618759030837
truck,5.407743,300,L4,4,2721.552,9.8,3.73,28.3,Y,31,61,highway,8,10.3618759030837
truck,5.407743,300,L4,4,2721.552,9.8,3.55,26.9,Y,32,61,highway,8,10.3618759030837
truck,5.407743,300,L4,4,2721.552,9.8,3.55,26.9,Y,32,61,highway,8,10.3618759030837
car,1.9992262,210,M6,F,1814.368,9.5,3.55,38.5,N,32,6,city,4,10.3618759030837
truck,5.3258075,295,L4,4,2721.552,9.5,3.73,29.7,N,32,61,highway,8,10.3618759030837
car,2.9988393,244,L5,F,1700.97,10,4.43,31.6,N,1,61,city,6,10.3618759030837
car,2.9988393,244,M6,F,1644.271,10,3.29,34.8,N,31,61,city,6,10.3618759030837
car,3.3429684,237,L5,F,1757.669,10.4,3.33,32.9,N,1,61,city,6,10.3618759030837
truck,2.458065,230,L4,4,1644.271,8.4,4.11,38.1,N,1,61,city,4,10.3618759030837
car,2.458065,230,L4,4,1644.271,8.4,3.9,38,N,31,61,city,4,10.3618759030837
truck,4.588388,231,L4,4,2721.552,9.4,3.73,29.8,Y,1,61,highway,8,10.4077249115044
car,1.9992262,210,S5,F,1814.368,9.5,2.44,33.1,N,32,61,city,4,10.4077249115044
car,2.294194,260,M5,F,1757.669,9.3,4.05,36.6,N,32,6,city,4,10.4077249115044
car,4.9980655,500,S7,R,2154.562,12,3.62,38.8,Y,31,61,highway,10,10.4077249115044
car,4.3098073,479,A6,R,1700.97,11.1,4.44,48,Y,31,61,highway,8,10.4077249115044
car,2.9988393,244,L5,F,1700.97,10,4.43,31.6,N,1,61,city,6,10.4077249115044
car,3.4740652,286,M6,F,1757.669,11,3.89,33.4,N,31,61,city,6,10.4077249115044
car,3.4576781,303,L6,4,1927.766,11.8,3.77,29.7,N,31,61,city,6,10.4077249115044
truck,2.9988393,215,L5,R,2154.562,17.7,3.73,36.7,Y,32,19,city,6,10.4539814666667
truck,4.588388,231,L4,4,2721.552,9.4,3.73,29.8,Y,1,61,highway,8,10.4539814666667
car,5.9321302,450,M6,R,1927.766,10.4,3.54,34.9,N,31,61,highway,12,10.4539814666667
truck,2.9824522,215,L7,4,2721.552,17.7,3.7,30.6,N,1,9,city,6,10.4539814666667
car,3.2118716,258,S5,F,1757.669,11,4.31,28.9,N,31,61,city,6,10.4539814666667
car,3.3921297,295,L5,R,1587.572,11.1,4.16,40.5,N,1,61,city,6,10.4539814666667
truck,2.9824522,203,AV,F,1927.766,10,5.19,45.1,Y,31,61,city,6,10.5006510267857
car,4.6047751,234,L4,R,2154.562,9.4,3.27,28.8,Y,31,38,highway,8,10.5006510267857
car,4.6047751,234,L4,R,2154.562,9.4,3.27,28.8,Y,31,38,highway,8,10.5006510267857
car,4.6047751,234,L4,R,2154.562,9.4,3.27,28.8,Y,31,38,highway,8,10.5006510267857
truck,5.3258075,295,L4,R,2721.552,9.5,3.73,29.7,N,32,61,highway,8,10.5006510267857
car,3.4904523,268,L7,R,1757.669,10.5,2.82,28.9,N,31,61,city,6,10.5006510267857
car,3.2118716,258,S5,F,1757.669,11,4.31,28.9,N,31,61,city,6,10.5006510267857
truck,5.5552269,305,L5,R,2494.756,9.8,2.94,26.2,N,31,61,highway,8,10.5006510267857
car,3.3101942,210,L5,F,1757.669,10.8,3.29,33.3,N,1,23,city,6,10.5006510267857
car,3.4576781,306,L6,R,1814.368,11.8,4.08,31.8,N,1,23,city,6,10.5006510267857
car,2.4908392,204,M6,R,1757.669,12,3.73,39.7,N,32,61,city,6,10.5006510267857
truck,3.4576781,266,L5,F,2041.164,10.8,3.08,30.5,N,31,61,city,6,10.5006510267857
truck,4.6703235,271,L5,4,2721.552,10,4.1,32.2,N,1,23,highway,8,10.5006510267857
car,2.5236134,218,L5,4,1757.669,9,2.27,32.2,N,31,23,city,5,10.5006510267857
car,2.458065,243,M5,4,1700.97,8.4,3.9,40.4,N,31,61,city,4,10.5006510267857
truck,4.7030977,235,M6,4,2494.756,8.5,3.55,30.7,Y,31,61,highway,8,10.5477391479821
car,2.9824522,217,L6,F,1700.97,10,3.46,31.9,Y,31,61,city,6,10.5477391479821
car,2.9824522,217,L6,F,1700.97,10,3.46,31.9,Y,31,61,city,6,10.5477391479821
truck,5.407743,300,L4,R,2494.756,9.8,3.73,28.4,Y,32,61,highway,8,10.5477391479821
truck,5.407743,300,L4,R,2494.756,9.8,3.73,28.4,Y,32,61,highway,8,10.5477391479821
car,3.5068394,224,L4,F,1700.97,9.8,3.05,30,N,32,61,city,6,10.5477391479821
car,4.9980655,500,S7,R,1927.766,12,3.62,38.8,Y,31,61,highway,10,10.5477391479821
car,4.3098073,479,M6,R,1700.97,11.1,4.44,48,Y,31,61,highway,8,10.5477391479821
car,4.3098073,479,S6,R,1700.97,11.1,4.44,48,Y,31,61,highway,8,10.5477391479821
car,4.2442589,396,S6,R,2154.562,11.1,4.18,40.6,Y,1,61,highway,8,10.5477391479821
car,2.458065,230,M5,4,1644.271,8.4,3.7,38.3,N,31,61,city,4,10.5477391479821
car,4.6047751,234,L4,R,2041.164,9.4,2.73,25,Y,31,38,highway,8,10.5952514864865
car,4.6047751,234,L4,R,2041.164,9.4,2.73,25,Y,31,38,highway,8,10.5952514864865
car,4.6047751,234,L4,R,2041.164,9.4,2.73,25,Y,31,38,highway,8,10.5952514864865
truck,5.407743,300,L4,4,2721.552,9.8,3.73,28.3,Y,31,61,highway,8,10.5952514864865
truck,5.407743,300,L4,4,2721.552,9.8,3.73,28.3,Y,31,61,highway,8,10.5952514864865
truck,5.407743,300,L4,4,2721.552,9.8,3.73,28.3,Y,31,61,highway,8,10.5952514864865
car,2.1630972,237,M6,R,1417.475,11.1,4.95,52.9,N,1,61,city,4,10.5952514864865
car,2.6547102,182,L5,F,1757.669,10.4,3.68,36.5,N,1,61,city,6,10.5952514864865
truck,3.4904523,245,AV,F,1927.766,10.3,5.17,26.7,N,31,61,city,6,10.5952514864865
car,3.605162,325,L5,R,1644.271,11.3,3.56,41.4,N,1,61,city,6,10.5952514864865
car,3.3921297,295,M6,R,1530.873,11.1,3.88,41.8,N,1,61,city,6,10.5952514864865
car,3.4576781,303,L6,4,1927.766,11.8,3.77,29.7,N,1,23,city,6,10.5952514864865
truck,3.4576781,270,L5,F,1927.766,10.8,3.29,31,N,31,61,city,6,10.5952514864865
car,2.4089037,257,L5,F,1757.669,8.5,2.44,34,N,31,23,city,5,10.5952514864865
car,2.5236134,218,L5,F,1927.766,9,2.27,31.6,N,31,23,city,5,10.5952514864865
car,2.5236134,218,M6,4,1700.97,9,4,36.2,N,31,23,city,5,10.5952514864865
truck,2.9988393,215,L5,4,2267.96,17.7,3.73,36.7,Y,31,19,city,6,10.643193800905
car,2.9824522,155,L4,F,1644.271,9.7,3.96,36.3,Y,31,61,city,6,10.643193800905
car,3.7854201,200,L4,F,1700.97,9.4,3.05,27.6,N,32,23,city,6,10.643193800905
car,3.4904523,300,M6,R,1644.271,10.6,3.54,36.7,N,31,61,city,6,10.643193800905
car,3.8018072,355,L5,R,1644.271,11.3,3.56,39.4,N,1,61,city,6,10.643193800905
car,2.294194,263,M6,F,1587.572,9.5,3.35,38.5,N,31,61,city,4,10.643193800905
car,2.294194,263,M6,F,1587.572,9.5,3.35,38.5,N,1,61,city,4,10.643193800905
car,4.9652913,512,L6,4,1814.368,11,3.08,23.9,N,31,61,highway,10,10.643193800905
truck,2.9824522,200,L4,F,1700.97,10,3.77,31.6,Y,31,61,city,6,10.6915719545455
truck,2.9824522,200,L4,F,1700.97,10,3.77,31.6,Y,31,61,city,6,10.6915719545455
truck,3.4740652,255,L5,F,1757.669,10,4.06,26.5,N,32,61,city,6,10.6915719545455
car,3.8837427,240,L4,F,1814.368,9.8,3.29,29.8,N,31,61,city,6,10.6915719545455
car,3.5068394,224,L4,F,1757.669,9.8,3.05,30,N,32,61,city,6,10.6915719545455
car,2.9988393,255,S6,R,1700.97,10.7,3.23,36.8,Y,31,61,city,6,10.6915719545455
car,2.9988393,228,L7,R,1644.271,11.3,3.27,33.1,N,31,61,city,6,10.6915719545455
truck,2.6547102,185,M5,F,1927.766,10.4,3.74,46.5,N,31,61,city,6,10.6915719545455
truck,2.6547102,173,L4,F,1757.669,10,4.04,37.2,N,31,61,city,6,10.6915719545455
truck,3.4904523,245,AV,4,1927.766,10.3,5.17,26.7,N,31,61,city,6,10.6915719545455
truck,2.9988393,213,L6,F,1757.669,9.5,3.57,30.9,N,31,23,city,6,10.6915719545455
car,2.9988393,215,L6,F,1700.97,10,3.46,32.3,N,31,61,city,6,10.6915719545455
car,2.4416779,168,L5,F,1757.669,10.3,2.44,34,N,1,23,city,5,10.6915719545455
car,2.3761295,177,M5,R,1417.475,10.4,3.91,37.1,N,32,61,city,4,10.7403919178082
car,3.5723878,250,S6,F,1757.669,10.2,2.77,26.5,N,31,61,city,6,10.7403919178082
truck,5.9649044,390,L4,4,2381.358,10.9,4.1,33,N,32,61,highway,8,10.7403919178082
car,3.4904523,268,M6,R,1757.669,10.5,2.82,32.9,N,31,61,city,6,10.7403919178082
truck,2.9988393,220,L6,F,1757.669,9.5,3.57,30.9,N,31,61,city,6,10.7403919178082
car,2.9988393,215,L6,F,1700.97,10,3.46,34.2,N,31,61,city,6,10.7403919178082
car,2.5236134,208,L5,4,1814.368,9,2.27,32.2,N,31,23,city,5,10.7403919178082
car,3.1299361,255,L6,4,1814.368,12.5,3.54,33.9,N,31,61,city,6,10.7403919178082
truck,2.458065,243,S5,4,1814.368,8.4,3.27,35.8,N,31,61,city,4,10.7403919178082
truck,2.9988393,250,S5,4,1757.669,10.7,3.27,35.8,N,31,61,city,6,10.7403919178082
car,4.9652913,512,S6,4,1814.368,11,3.08,23.9,N,31,61,highway,10,10.7403919178082
truck,2.4252908,150,L4,F,1927.766,9.4,2.69,34.9,Y,31,61,city,6,10.7896597706422
truck,5.3258075,295,L4,R,2721.552,9.5,3.73,29.7,N,32,61,highway,8,10.7896597706422
car,5.5060656,543,L5,R,2948.348,9,2.82,27.2,N,1,61,highway,12,10.7896597706422
car,5.5060656,543,L5,R,2948.348,9,2.82,27.2,N,1,61,highway,12,10.7896597706422
car,2.6547102,172,L4,F,1587.572,10,4.04,41.1,N,1,61,city,6,10.7896597706422
truck,2.9988393,213,L6,F,1814.368,9.5,3.57,30.9,N,31,23,city,6,10.7896597706422
truck,2.9988393,220,L6,F,1814.368,9.5,3.57,30.9,N,31,61,city,6,10.7896597706422
truck,2.9988393,213,L6,4,1814.368,9.5,3.57,30.9,N,31,23,city,6,10.7896597706422
truck,2.9988393,220,L6,4,1814.368,9.5,3.57,30.9,N,31,61,city,6,10.7896597706422
car,2.9988393,215,L6,F,1700.97,10,3.46,34.2,N,31,61,city,6,10.7896597706422
car,2.4089037,257,M6,F,1814.368,8.5,4,35.5,N,1,23,city,5,10.7896597706422
truck,2.458065,230,M5,4,1644.271,8.4,4.44,43.8,N,31,61,city,4,10.7896597706422
car,3.7854201,200,L4,F,1757.669,9.4,3.05,27.6,N,32,23,city,6,10.8393817050691
truck,5.9649044,345,L4,4,2494.756,10,4.1,31.2,N,32,61,highway,8,10.8393817050691
car,2.9988393,228,M6,R,1587.572,11.3,3.27,38.1,N,1,61,city,6,10.8393817050691
car,5.7518721,532,A6,R,2041.164,11.2,4.18,40.7,Y,33,61,highway,12,10.8393817050691
car,5.7518721,532,S6,R,2041.164,11.2,4.18,40.7,Y,33,61,highway,12,10.8393817050691
truck,2.6547102,185,M5,4,2041.164,10.4,3.74,46.5,N,31,61,city,6,10.8393817050691
car,3.605162,325,L5,R,1700.97,11.3,3.56,41.4,N,1,61,city,6,10.8393817050691
car,3.8018072,355,L5,R,1700.97,11.3,3.56,39.4,N,1,61,city,6,10.8393817050691
car,2.458065,243,S5,4,1757.669,8.4,3.08,36.1,N,31,61,city,4,10.8393817050691
truck,2.9988393,215,L5,4,2267.96,17.7,3.73,36.7,Y,1,19,city,6,10.8895640277778
truck,2.9988393,215,L5,4,2267.96,17.7,3.73,36.7,Y,1,19,city,6,10.8895640277778
car,3.9984524,202,M5,R,1644.271,9.7,3.31,29,Y,31,61,city,6,10.8895640277778
car,2.9988393,228,L5,4,1814.368,10.5,3.27,38.3,N,31,61,city,6,10.8895640277778
truck,2.6547102,173,L4,F,1757.669,10,4.04,37.1,N,31,61,city,6,10.8895640277778
car,3.4904523,300,M6,R,1757.669,10.6,3.54,36.7,N,31,61,city,6,10.8895640277778
car,3.4904523,298,M6,R,1757.669,10.3,3.54,36.2,N,31,61,city,6,10.8895640277778
car,3.4904523,306,S5,R,1757.669,10.6,3.69,40.7,N,31,61,city,6,10.8895640277778
truck,3.4904523,245,AV,4,2041.164,10.3,5.17,26.7,N,31,61,city,6,10.8895640277778
truck,2.6874844,159,M5,4,1927.766,9.6,4.1,38,N,1,23,city,4,10.8895640277778
truck,3.3429684,185,L5,F,1814.368,9.5,2.48,30.6,N,32,61,city,6,10.9402131627907
truck,2.9988393,215,S6,4,1927.766,10.7,4.44,38.1,Y,31,61,city,6,10.9402131627907
car,2.6547102,172,M5,F,1530.873,10,4.06,44.5,N,31,61,city,6,10.9402131627907
car,3.4904523,287,S5,R,1700.97,10.6,3.36,36.8,N,31,61,city,6,10.9402131627907
car,3.4904523,306,M6,R,1757.669,10.6,3.69,38.3,N,31,61,city,6,10.9402131627907
car,3.8018072,355,L5,4,1700.97,11.3,3.56,39.4,N,1,61,city,6,10.9402131627907
car,2.9988393,215,M5,F,1644.271,10,4.13,43.7,N,31,61,city,6,10.9402131627907
car,2.5236134,218,M6,4,1757.669,9,4,36.2,N,31,23,city,5,10.9402131627907
car,3.1299361,255,L6,4,1927.766,12.5,3.54,33.9,N,31,61,city,6,10.9402131627907
truck,2.9988393,250,S5,4,1814.368,10.7,3.27,35.8,N,1,61,city,6,10.9402131627907
truck,3.2938071,180,L4,F,1927.766,9.3,2.49,32.3,Y,31,61,city,6,10.9913356542056
truck,3.2938071,180,L4,F,1927.766,9.3,2.49,32.3,Y,31,61,city,6,10.9913356542056
truck,4.7030977,235,L5,4,2494.756,9,3.55,30.2,Y,32,61,highway,8,10.9913356542056
truck,2.9988393,255,S6,4,1927.766,10.7,4.44,38.1,Y,31,61,city,6,10.9913356542056
car,5.9812915,603,L5,R,2948.348,9,2.82,27.1,N,31,61,highway,12,10.9913356542056
car,5.9812915,603,L5,R,2948.348,9,2.82,27.1,N,31,61,highway,12,10.9913356542056
truck,3.3429684,244,L4,F,1927.766,10.4,3.68,32.8,N,31,61,city,6,10.9913356542056
car,3.7854201,266,L5,F,1814.368,10.4,3.33,31.5,N,31,61,city,6,10.9913356542056
car,2.9988393,215,L6,F,1700.97,10,3.46,34.2,N,31,61,city,6,10.9913356542056
truck,3.3101942,215,L5,F,1927.766,10.8,3.48,32.3,N,32,61,city,6,10.9913356542056
truck,4.6703235,275,L5,4,2721.552,10,4.1,33.5,N,1,23,highway,8,10.9913356542056
car,3.1299361,255,L6,4,1927.766,12.5,3.54,33.9,N,31,61,city,6,10.9913356542056
car,2.458065,243,S5,4,1757.669,8.4,3.08,36.1,N,31,61,city,4,10.9913356542056
car,2.294194,260,S5,F,1757.669,9.3,2.44,33.4,N,32,61,city,4,11.0429381690141
car,3.4904523,268,L7,R,1757.669,10.5,2.82,29.1,N,31,61,city,6,11.0429381690141
car,5.7518721,532,M6,R,2041.164,11.2,4.18,40.7,Y,33,61,highway,12,11.0429381690141
truck,2.6547102,173,L4,4,1814.368,10,4.41,40.5,N,1,61,city,6,11.0429381690141
car,2.9660651,240,L6,R,1814.368,10.5,3.31,30.5,N,31,61,city,6,11.0429381690141
car,3.4904523,306,S5,R,1757.669,10.6,3.69,40.4,N,31,61,city,6,11.0429381690141
truck,2.7366457,185,L5,R,1757.669,9.5,4.3,37.6,Y,31,61,city,6,11.0429381690141
car,3.1299361,255,L6,4,2041.164,12.5,3.54,33.9,N,31,61,city,6,11.0429381690141
car,2.458065,243,M6,4,1757.669,8.4,3.9,37.2,N,31,61,city,4,11.0429381690141
car,4.9652913,512,M6,4,1814.368,11,3.08,23.9,N,1,61,highway,10,11.0429381690141
truck,2.9824522,203,AV,4,2041.164,10,5.54,48.2,Y,31,61,city,6,11.0950275
car,2.9824522,203,AV,4,1927.766,10,5.19,46.5,Y,31,61,city,6,11.0950275
car,2.9824522,203,AV,4,1927.766,10,5.19,46.5,Y,31,61,city,6,11.0950275
car,3.8345814,263,L5,F,1757.669,10.5,3.33,30.6,N,31,23,city,6,11.0950275
car,3.8345814,263,L5,F,1757.669,10.5,3.33,30,N,31,23,city,6,11.0950275
car,3.4904523,268,L7,R,1927.766,10.5,2.82,29.1,N,31,61,city,6,11.0950275
car,3.4904523,268,L7,R,1644.271,10.5,3.27,33.7,N,31,61,city,6,11.0950275
car,3.4740652,286,S5,F,1814.368,11,4.31,28.9,N,1,61,city,6,11.0950275
car,3.8018072,355,L5,4,1757.669,11.3,3.56,39.4,N,1,61,city,6,11.0950275
car,3.5887749,280,L6,F,1757.669,12,3.46,32.4,N,31,61,city,6,11.0950275
car,2.9824522,203,AV,4,1927.766,10,5.19,46.5,Y,31,61,city,6,11.1476105687204
car,2.9824522,203,AV,4,1927.766,10,5.19,46.5,Y,31,61,city,6,11.1476105687204
truck,2.9169038,190,M5,R,1700.97,10,3.73,30.5,N,32,61,city,4,11.1476105687204
truck,2.6547102,173,L4,4,1814.368,10,4.41,40.5,N,1,61,city,6,11.1476105687204
car,3.4904523,287,S5,R,1757.669,10.6,3.36,36.8,N,31,61,city,6,11.1476105687204
truck,2.7366457,185,L5,4,1814.368,9.5,4.3,37.6,Y,31,61,city,6,11.1476105687204
truck,3.4576781,270,L5,4,2041.164,10.8,3.29,31,N,1,23,city,6,11.1476105687204
truck,4.6703235,275,L5,4,2721.552,10,4.1,33.5,N,31,61,highway,8,11.1476105687204
car,3.5887749,280,L6,F,1814.368,12,3.46,32.4,N,31,61,city,6,11.1476105687204
truck,2.9824522,200,L4,4,1757.669,10,3.77,31.6,Y,31,61,city,6,11.2006944285714
truck,2.9824522,200,L4,4,1757.669,10,3.77,31.6,Y,31,61,city,6,11.2006944285714
car,3.5723878,240,L4,F,1814.368,10.3,3.69,33.4,N,32,61,city,6,11.2006944285714
truck,5.3258075,310,L4,R,2267.96,9.9,3.42,27.2,N,32,38,highway,8,11.2006944285714
truck,2.9169038,190,M5,R,1757.669,10,3.73,33.4,N,31,61,city,4,11.2006944285714
car,2.4908392,201,L7,R,1757.669,11.4,3.27,33.7,N,31,61,city,6,11.2006944285714
truck,2.6547102,185,L4,4,2041.164,10.4,4.52,40.4,N,1,61,city,6,11.2006944285714
car,2.9660651,240,L6,R,1814.368,10.5,3.31,30.5,N,31,61,city,6,11.2006944285714
car,3.4904523,287,S5,R,1700.97,10.6,3.36,36.9,N,31,61,city,6,11.2006944285714
car,3.605162,325,L5,4,1757.669,3,3.56,41.4,N,1,61,city,6,11.2006944285714
car,3.605162,325,L5,4,1700.97,11.3,3.56,41.4,N,1,61,city,6,11.2006944285714
car,4.6047751,380,L8,R,2041.164,11.8,2.94,25.9,N,31,61,city,8,11.2006944285714
car,3.5232265,253,L5,R,1814.368,9.9,2.82,28.7,Y,31,61,city,6,11.2542862679426
truck,2.9988393,255,M6,4,1927.766,10.7,3.73,40.5,Y,31,61,city,6,11.2542862679426
car,6.7514852,500,L6,R,2721.552,7.8,2.92,24.9,N,31,61,highway,8,11.2542862679426
car,3.4904523,268,L5,4,1814.368,10.5,3.27,38.4,N,31,61,city,6,11.2542862679426
truck,2.294194,240,L5,4,1927.766,8.8,4.53,34.6,N,31,61,city,4,11.2542862679426
truck,2.9988393,213,L6,4,1927.766,9.5,3.57,30.9,N,1,23,city,6,11.2542862679426
truck,2.9988393,220,L6,4,1927.766,9.5,3.57,30.9,N,1,61,city,6,11.2542862679426
car,2.294194,274,M6,4,1757.669,9.5,3.35,38.4,N,31,61,city,4,11.2542862679426
car,2.294194,274,M6,4,1757.669,9.5,3.35,38.4,N,31,61,city,4,11.2542862679426
truck,2.9824522,203,AV,4,2041.164,10,5.54,48.2,Y,31,61,city,6,11.3083934134615
truck,2.9824522,200,L4,4,1757.669,10,3.77,31.6,Y,31,61,city,6,11.3083934134615
truck,2.9824522,200,L4,4,1757.669,10,3.77,31.6,Y,31,61,city,6,11.3083934134615
truck,3.4740652,255,L5,4,1814.368,10,4.06,26.5,N,32,23,city,6,11.3083934134615
truck,3.4904523,200,L4,F,1927.766,9.8,3.29,28.9,N,32,61,city,6,11.3083934134615
truck,3.3429684,185,L5,4,1927.766,9.5,2.48,30.6,N,31,61,city,6,11.3083934134615
car,3.4904523,268,L7,R,1927.766,10.5,3.07,30.5,N,31,61,city,6,11.3083934134615
car,3.4904523,306,S5,4,1814.368,10.6,3.69,40.7,N,31,61,city,6,11.3083934134615
truck,2.4908392,151,L5,R,1814.368,9.5,3.69,37,N,31,61,city,4,11.3083934134615
truck,2.4908392,152,L5,R,1814.368,9.5,3.92,37.5,N,32,61,city,4,11.3083934134615
truck,3.9492911,239,L5,R,1927.766,10,3.73,29.2,N,32,61,city,6,11.3083934134615
truck,3.9492911,239,L5,R,1927.766,10,3.73,29.2,N,32,61,city,6,11.3083934134615
car,3.1299361,255,L6,4,2041.164,12.5,3.54,33.9,N,31,61,city,6,11.3083934134615
car,2.9824522,210,L6,4,1814.368,10,3.46,31.9,Y,1,61,city,6,11.3630233333333
car,2.9824522,210,L6,4,1814.368,10,3.46,31.9,Y,1,61,city,6,11.3630233333333
car,3.4904523,260,L6,F,1814.368,10.3,3.33,30.7,Y,32,61,city,6,11.3630233333333
car,3.7854201,250,L4,F,1814.368,8.5,2.93,26.5,N,32,61,city,6,11.3630233333333
car,5.3258075,290,S4,F,1814.368,10.1,2.93,26.3,N,31,61,city,8,11.3630233333333
car,2.4908392,201,M6,R,1700.97,11.4,3.27,38.3,N,1,61,city,6,11.3630233333333
truck,6.2107109,503,S7,4,2494.756,11.3,3.45,29.6,N,31,61,highway,8,11.3630233333333
truck,3.3429684,244,L4,4,2041.164,10.4,3.68,32.8,N,1,61,city,6,11.3630233333333
car,2.6547102,172,L4,F,1587.572,10,4.04,41.1,N,31,61,city,6,11.3630233333333
car,3.7854201,264,L5,F,1814.368,10.4,3.33,32.3,N,1,61,city,6,11.3630233333333
car,4.6047751,380,L8,R,2041.164,11.8,2.94,25.9,N,31,61,city,8,11.3630233333333
car,2.458065,293,M6,4,1644.271,8.2,3.9,41,N,31,61,city,4,11.3630233333333
car,2.458065,293,M6,4,1644.271,8.2,3.9,41,N,31,61,city,4,11.3630233333333
car,3.9984524,202,L5,R,1700.97,9.7,3.31,30.2,Y,31,61,city,6,11.4181836407767
truck,5.407743,300,L4,4,2721.552,9.8,4.1,32.7,Y,31,61,highway,8,11.4181836407767
truck,5.407743,300,L4,4,2721.552,9.8,4.1,32.7,Y,31,61,highway,8,11.4181836407767
car,3.7854201,250,S4,F,1814.368,8.5,2.93,26.5,N,32,61,city,6,11.4181836407767
truck,5.3258075,295,L4,R,2154.562,9.5,3.23,25.7,N,32,38,highway,8,11.4181836407767
car,3.8345814,258,L5,F,1814.368,10.5,3.33,30,N,31,23,city,6,11.4181836407767
car,3.4904523,268,L7,R,1814.368,10.5,3.07,30.5,N,31,61,city,6,11.4181836407767
truck,3.4740652,244,L5,F,2154.562,10,4.31,29.4,N,1,61,city,6,11.4181836407767
car,3.4904523,280,S5,R,1757.669,10.3,3.54,39.6,N,31,61,city,6,11.4181836407767
truck,2.294194,244,L6,F,1814.368,9.5,3.75,30.8,N,31,61,city,4,11.4181836407767
car,1.2945809,212,L6,R,1530.873,10,4.3,34,N,31,61,city,2,11.4181836407767
car,1.2945809,212,L6,R,1530.873,10,4.3,33.4,N,31,61,city,2,11.4181836407767
car,4.2934202,300,L6,R,1927.766,10.5,3.77,29.4,N,32,61,city,8,11.4181836407767
truck,2.5236134,208,L5,4,1814.368,9,2.65,34.7,N,31,23,city,5,11.4181836407767
car,3.1954845,235,L6,F,1814.368,10.8,3.33,38.3,N,31,23,city,6,11.4181836407767
truck,4.7030977,235,M6,4,2721.552,9,3.92,35.6,Y,32,61,highway,8,11.473882097561
truck,2.9824522,203,AV,4,2041.164,10,5.54,47.1,Y,31,61,city,6,11.473882097561
car,3.8837427,240,S4,F,1700.97,9.8,3.69,33.3,N,32,61,city,6,11.473882097561
car,3.4904523,268,M6,R,1644.271,10.5,3.27,38.3,N,31,61,city,6,11.473882097561
car,2.6547102,172,M6,F,1530.873,10,4.43,44.1,N,31,61,city,6,11.473882097561
car,3.605162,325,M6,R,1644.271,11.3,3.44,40.2,N,1,61,city,6,11.473882097561
car,3.605162,325,M6,4,1700.97,11.3,3.44,40.2,N,1,61,city,6,11.473882097561
truck,3.3101942,215,L5,4,2041.164,10.8,3.48,32.3,N,32,61,city,6,11.473882097561
